Reaction ID;Note;Reference;DOI
PGSAi170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PGSAi180;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PHACTE;;;
PHCD;;Smith DD, Wood NJ, Hodgson DA.#1995#Interaction between primary and secondary metabolism in Streptomyces coelicolor A3(2): role of pyrroline-5-carboxylate dehydrogenase.#Microbiology.#141#1739-1744#;10.1099/13500872-141-7-1739
PHCHGS;Spontaneous reaction;;
PHETA1;;;
PHETRS;;;
PHYCBOXL;Required for growth using L-phenylalanine as a nitrogen source;;
PHYFLUDS;;;
PHYSYN;;;
PHYTDES;;;
PHYTES;;;
PICDDHs;;;
PINOS120;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOS140;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOS141;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOS150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOS160;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOS161;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOS170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOS180;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOS181;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOSai150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOSai170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOSi140;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOSi150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOSi160;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOSi170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PINOSi180;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;10.1074/jbc.M109.006072
PKBBS;;;
PMANM;;Yang YH, Song E, Park SH, Kim JN, Lee K, Kim E, Kim YG, Kim BG.#2010#Loss of phosphomannomutase activity enhances actinorhodin production in Streptomyces coelicolor.#Appl Microbiol Biotechnol.#86#1485-1492#;
PMDPHT;Required for growth (riboflavin biosynthesis);;
PMEACPE;Required for growth (biotin biosynthesis);;
PMPK;;;
PNP;;;
PNTK;;;
POR_1;;;
POX3;;;
PPA;;;
PPAKr;;Hutchings MI, Hong HJ, Buttner MJ.#2006#The vancomycin resistance VanRS two-component signal transduction system of Streptomyces coelicolor.#Mol Microbiol.#59#923-935#;10.1111/j.1365-2958.2005.04953.x
PPBNGS;;;
PPC;;Bramwell,H., H.G.Nimmo, I.S.Hunter, and J.R.Coggins.#1993#Phosphoenolpyruvate carboxylase from Streptomyces coelicolor A3(2): purification of the enzyme, cloning of the ppc gene and over-expression of the protein in a streptomycete.#Biochem. J.#293#131-136#;
PPCDC;;;
PPCK;;;
PPCOAC;;Rodríguez E, Gramajo H.#1999#Genetic and biochemical characterization of the alpha and beta components of a propionyl-CoA carboxylase complex of Streptomyces coelicolor A3(2).#Microbiology.#145#3109-3119##Diacovich L, Peirú S, Kurth D, Rodríguez E, Podestá F, Khosla C, Gramajo H.#2002#Kinetic and structural analysis of a new group of Acyl-CoA carboxylases found in Streptomyces coelicolor A3(2).#J Biol Chem.#277#31228-31236#;
PPDK;;;
PPGPPDP;;Ryu YG, Kim ES, Kim DW, Kim SK, Lee KJ.#2007#Differential stringent responses of Streptomyces coelicolor M600 to starvation of specific nutrients.#J Microbiol Biotechnol.#17#305-312#;PMID: 18051762
PPK2r;;Streptomyces lividans#Chouayekh H, Virolle MJ.#2002#The polyphosphate kinase plays a negative role in the control of antibiotic production in Streptomyces lividans.#Mol Microbiol.#43#919-930#;
PPM;;;
PPM2;;;
PPNAD2OR;;;
PPNCL2;;;
PPNCL3;;;
PPND;;;
PPNDH;;;
PPPGO;;;
PPPNDO;;;
PPRDNDH;Required for growth using L-lysine as a carbon source;Streptomyces lividans#Madduri K, Stuttard C, Vining LC.#1989#Lysine catabolism in Streptomyces spp. is primarily through cadaverine: beta-lactam producers also make alpha-aminoadipate.#J Bacteriol.#171#299-302#;10.1128/jb.171.1.299-302.1989
PPS;;;
PPTRIAT;;;
PPTSERDC;;;
PPTT;;;
PPYRDC;;;
PRAGSr;;;
PRAIS;;;
PRAIi;;Noda-García L, Camacho-Zarco AR, Verdel-Aranda K, Wright H, Soberón X, Fülöp V, Barona-Gómez F.#2010#Identification and analysis of residues contained on beta --> alpha loops of the dual-substrate (beta alpha)8 phosphoribosyl isomerase A specific for its phosphoribosyl anthranilate isomerase activity.#Protein Sci.#19#535-543#;
PRAMPC;;;
PRASCSi;;;
PRATPP;;;
PRDX;;Hahn JS, Oh SY, Roe JH.#2000#Regulation of the furA and catC operon, encoding a ferric uptake regulator homologue and catalase-peroxidase, respectively, in Streptomyces coelicolor A3(2).#J Bacteriol.#182#3767-3774#;
PRFGS;;;
PRMICI;;;
PROD2;Required for growth using L-proline as a carbon source;;
PRODSYN;;;
PROLRM;;;
PROP2MO;;;
PROTRS;;;
PRPPS;;;
PSCVT;;;
PSD120;;;
PSD140;;;
PSD141;;;
PSD150;;;
PSD160;;;
PSD161;;;
PSD170;;;
PSD180;;;
PSD181;;;
PSDai150;;;
PSDai170;;;
PSDi140;;;
PSDi150;;;
PSDi160;;;
PSDi170;;;
PSDi180;;;
PSERT;;;
PSP_L;;;
PSQLDL;;;
PSSA120;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSA140;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSA141;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSA150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSA160;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSA161;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSA170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSA180;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSA181;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSAai150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSAai170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSAi140;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSAi150;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSAi160;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSAi170;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PSSAi180;;Sandoval-Calderón M, Geiger O, Guan Z, Barona-Gómez F, Sohlenkamp C.#2009#A eukaryote-like cardiolipin synthase is present in Streptomyces coelicolor and in most actinobacteria.#J Biol Chem.#284#17383-17390#;
PTA2;;Hutchings MI, Hong HJ, Buttner MJ.#2006#The vancomycin resistance VanRS two-component signal transduction system of Streptomyces coelicolor.#Mol Microbiol.#59#923-935#;10.1111/j.1365-2958.2005.04953.x
PTAr;;Hutchings MI, Hong HJ, Buttner MJ.#2006#The vancomycin resistance VanRS two-component signal transduction system of Streptomyces coelicolor.#Mol Microbiol.#59#923-935#;10.1111/j.1365-2958.2005.04953.x
PTC6MT;;;
PTLACS;;;
PTPATi;;;
PTRCAT1;;;
PTRCTA;;;
PU5PG;;;
PUNP1;;;
PUNP2;;;
PUNP3;;;
PUNP4;;;
PUNP5;;;
PUNP6;;;
PUNP7;;;
PUTA3;;Smith DD, Wood NJ, Hodgson DA.#1995#Interaction between primary and secondary metabolism in Streptomyces coelicolor A3(2): role of pyrroline-5-carboxylate dehydrogenase.#Microbiology.#141#1739-1744#;10.1099/13500872-141-7-1739
PYACOADH;;;
PYAM5PO;;;
PYDAMK;To utilize extracellular pyridoxamine;;
PYDXK;To utilize extracellular pyridoxal;;
PYDXNK;To utilize extracellular pyridoxine;;
PYDXOR;;;
PYDXPS;;Mycobacterium tuberculosis#Dick T, Manjunatha U, Kappes B, Gengenbacher M.#2010#Vitamin B6 biosynthesis is essential for survival and virulence of Mycobacterium tuberculosis.#Mol Microbiol.#78#980-988#;10.1111/j.1365-2958.2010.07381.x
PYK;;;
PYNP2r;;;
PYRS;;;
QMO3;Spontaneous reaction;;
QUINHYDs;;;
QULNS;;;
RAFGH;;;
RBFK;;;
RBFSa;;;
RBFSb;;;
RBK;;;
RBK_L1;Required for growth using L-arabinose as a carbon source;;
RBP4E;Required for growth using L-arabinose as a carbon source;;
RBTDG;;;
RE0691C;;;
REDS1;;Keatinge-Clay AT, Shelat AA, Savage DF, Tsai SC, Miercke LJ, O'Connell JD 3rd, Khosla C, Stroud RM.#2003#Catalysis, specificity, and ACP docking site of Streptomyces coelicolor malonyl-CoA:ACP transacylase.#Structure.#11#147-154#;10.1016/S0969-2126(03)00004-2
REDS10;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS11;;Tang Y, Lee HY, Tang Y, Kim CY, Mathews I, Khosla C.#2006#Structural and functional studies on SCO1815: a beta-ketoacyl-acyl carrier protein reductase from Streptomyces coelicolor A3(2).#Biochemistry.#45#14085-14093#;10.1021/bi061187v
REDS12;Required to produce undecylprodigiosin;;
REDS13x;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS13y;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS14;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS15;;Tang Y, Lee HY, Tang Y, Kim CY, Mathews I, Khosla C.#2006#Structural and functional studies on SCO1815: a beta-ketoacyl-acyl carrier protein reductase from Streptomyces coelicolor A3(2).#Biochemistry.#45#14085-14093#;10.1021/bi061187v
REDS16;Required to produce undecylprodigiosin;;
REDS17x;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS17y;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS18;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS19;;Tang Y, Lee HY, Tang Y, Kim CY, Mathews I, Khosla C.#2006#Structural and functional studies on SCO1815: a beta-ketoacyl-acyl carrier protein reductase from Streptomyces coelicolor A3(2).#Biochemistry.#45#14085-14093#;10.1021/bi061187v
REDS2;;Singh R, Mo S, Florova G, Reynolds KA.#2012#Streptomyces coelicolor RedP and FabH enzymes, initiating undecylprodiginine and fatty acid biosynthesis, exhibit distinct acyl-CoA and malonyl-acyl carrier protein substrate specificities.#FEMS Microbiol Lett.#328#32-38#;10.1111/j.1574-6968.2011.02474.x
REDS20;Required to produce undecylprodigiosin;;
REDS21x;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS21y;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS22;;Whicher JR, Florova G, Sydor PK, Singh R, Alhamadsheh M, Challis GL, Reynolds KA, Smith JL.#2011#Structure and function of the RedJ protein, a thioesterase from the prodiginine biosynthetic pathway in Streptomyces coelicolor.#J Biol Chem.#286#22558-22569#;10.1074/jbc.M110.213512
REDS23;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS24;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS25;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS26;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS27;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS27b;;;
REDS28;;Stanley AE, Walton LJ, Kourdi Zerikly M, Corre C, Challis GL.#2006#Elucidation of the Streptomyces coelicolor pathway to 4-methoxy-2,2'-bipyrrole-5-carboxaldehyde, an intermediate in prodiginine biosynthesis.#Chem Commun (Camb).#14#3981-3983#;10.1039/b609556a
REDS29;;Cerdeño AM, Bibb MJ, Challis GL.#2001#Analysis of the prodiginine biosynthesis gene cluster of Streptomyces coelicolor A3(2): new mechanisms for chain initiation and termination in modular multienzymes.#Chem Biol.#8#817-829#;10.1016/S1074-5521(01)00054-0
REDS3;;Tang Y, Lee HY, Tang Y, Kim CY, Mathews I, Khosla C.#2006#Structural and functional studies on SCO1815: a beta-ketoacyl-acyl carrier protein reductase from Streptomyces coelicolor A3(2).#Biochemistry.#45#14085-14093#;10.1021/bi061187v
REDS30;;Stanley AE, Walton LJ, Kourdi Zerikly M, Corre C, Challis GL.#2006#Elucidation of the Streptomyces coelicolor pathway to 4-methoxy-2,2'-bipyrrole-5-carboxaldehyde, an intermediate in prodiginine biosynthesis.#Chem Commun (Camb).#14#3981-3983#;10.1039/b609556a
REDS31;;Stanley AE, Walton LJ, Kourdi Zerikly M, Corre C, Challis GL.#2006#Elucidation of the Streptomyces coelicolor pathway to 4-methoxy-2,2'-bipyrrole-5-carboxaldehyde, an intermediate in prodiginine biosynthesis.#Chem Commun (Camb).#14#3981-3983#;10.1039/b609556a
REDS32;;Stanley AE, Walton LJ, Kourdi Zerikly M, Corre C, Challis GL.#2006#Elucidation of the Streptomyces coelicolor pathway to 4-methoxy-2,2'-bipyrrole-5-carboxaldehyde, an intermediate in prodiginine biosynthesis.#Chem Commun (Camb).#14#3981-3983#;10.1039/b609556a
REDS33;;Stanley AE, Walton LJ, Kourdi Zerikly M, Corre C, Challis GL.#2006#Elucidation of the Streptomyces coelicolor pathway to 4-methoxy-2,2'-bipyrrole-5-carboxaldehyde, an intermediate in prodiginine biosynthesis.#Chem Commun (Camb).#14#3981-3983#;10.1039/b609556a
REDS34;;Stanley AE, Walton LJ, Kourdi Zerikly M, Corre C, Challis GL.#2006#Elucidation of the Streptomyces coelicolor pathway to 4-methoxy-2,2'-bipyrrole-5-carboxaldehyde, an intermediate in prodiginine biosynthesis.#Chem Commun (Camb).#14#3981-3983#;10.1039/b609556a
REDS35;;Cerdeño AM, Bibb MJ, Challis GL.#2001#Analysis of the prodiginine biosynthesis gene cluster of Streptomyces coelicolor A3(2): new mechanisms for chain initiation and termination in modular multienzymes.#Chem Biol.#8#817-829#;10.1016/S1074-5521(01)00054-0
REDS35b;;;
REDS36;Required to produce undecylprodigiosin;;
REDS37;;Haynes SW, Sydor PK, Stanley AE, Song L, Challis GL.#2008#Role and substrate specificity of the Streptomyces coelicolor RedH enzyme in undecylprodiginine biosynthesis.#Chem Commun (Camb).#28#1865-1867#;10.1016/j.chembiol.2007.11.015
REDS4;Required to produce undecylprodigiosin;;
REDS5x;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS5y;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS6;;Mo S, Sydor PK, Corre C, Alhamadsheh MM, Stanley AE, Haynes SW, Song L, Reynolds KA, Challis GL.#2008#Elucidation of the Streptomyces coelicolor pathway to 2-undecylpyrrole, a key intermediate in undecylprodiginine and streptorubin B biosynthesis.#Chem Biol.#15#137-148#;10.1016/j.chembiol.2007.11.015
REDS7;;Tang Y, Lee HY, Tang Y, Kim CY, Mathews I, Khosla C.#2006#Structural and functional studies on SCO1815: a beta-ketoacyl-acyl carrier protein reductase from Streptomyces coelicolor A3(2).#Biochemistry.#45#14085-14093#;10.1021/bi061187v
REDS8;Required to produce undecylprodigiosin;;
REDS9x;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REDS9y;;"Singh, Renu, and Kevin A. Reynolds. ""Characterization of FabG and FabI of the Streptomyces coelicolor dissociated fatty acid synthase."" ChemBioChem 16.4 (2015): 631-640";10.1002/cbic.201402670
REPHACCOAI;;Escherichia coli and Pseudomonas putida#Teufel R, Mascaraque V, Ismail W, Voss M, Perera J, Eisenreich W, Haehnel W, Fuchs G.#2010#Bacterial phenylalanine and phenylacetate catabolic pathway revealed.#Proc Natl Acad Sci U S A.#107#107-132#;10.1073/pnas.1005399107
RHAMFs;;;
RIB1MPTS;;;
RMI;Required for growth using L-rhamnose as a carbon source;;
RMK;;;
RMPA;Required for growth using L-rhamnose as a carbon source;;
RNDR1;;Borovok I, Kreisberg-Zakarin R, Yanko M, Schreiber R, Myslovati M, Aslund F, Holmgren A, Cohen G, Aharonowitz Y.#2002#Streptomyces spp. contain class Ia and class II ribonucleotide reductases: expression analysis of the genes in vegetative growth.#Microbiology.#148#391-404#;10.1099/00221287-148-2-391
RNDR2;;Borovok I, Kreisberg-Zakarin R, Yanko M, Schreiber R, Myslovati M, Aslund F, Holmgren A, Cohen G, Aharonowitz Y.#2002#Streptomyces spp. contain class Ia and class II ribonucleotide reductases: expression analysis of the genes in vegetative growth.#Microbiology.#148#391-404#;10.1099/00221287-148-2-391
RNDR3;;Borovok I, Kreisberg-Zakarin R, Yanko M, Schreiber R, Myslovati M, Aslund F, Holmgren A, Cohen G, Aharonowitz Y.#2002#Streptomyces spp. contain class Ia and class II ribonucleotide reductases: expression analysis of the genes in vegetative growth.#Microbiology.#148#391-404#;10.1099/00221287-148-2-391
RNDR4;;Borovok I, Kreisberg-Zakarin R, Yanko M, Schreiber R, Myslovati M, Aslund F, Holmgren A, Cohen G, Aharonowitz Y.#2002#Streptomyces spp. contain class Ia and class II ribonucleotide reductases: expression analysis of the genes in vegetative growth.#Microbiology.#148#391-404#;10.1099/00221287-148-2-391
RNDR5;;;
RNDR6;;;
RNDR7;;;
RNDR8;;;
RPE;;;
RPI;;;
RZ5PP;Required for growth (adenosylcobalamin biosynthesis);;
S2FE2SR;;den Hengst CD, Buttner MJ.#2008#Redox control in actinobacteria.#Biochim Biophys Acta.#1780#1201-1216#;10.1016/j.bbagen.2008.01.008
S2FE2SS;;den Hengst CD, Buttner MJ.#2008#Redox control in actinobacteria.#Biochim Biophys Acta.#1780#1201-1216#;10.1016/j.bbagen.2008.01.008
S2FE2SS2;;den Hengst CD, Buttner MJ.#2008#Redox control in actinobacteria.#Biochim Biophys Acta.#1780#1201-1216#;10.1016/j.bbagen.2008.01.008
S2FE2ST;;den Hengst CD, Buttner MJ.#2008#Redox control in actinobacteria.#Biochim Biophys Acta.#1780#1201-1216#;10.1016/j.bbagen.2008.01.008
S4FE4SR;;den Hengst CD, Buttner MJ.#2008#Redox control in actinobacteria.#Biochim Biophys Acta.#1780#1201-1216#;10.1016/j.bbagen.2008.01.008
S4FE4ST;;den Hengst CD, Buttner MJ.#2008#Redox control in actinobacteria.#Biochim Biophys Acta.#1780#1201-1216#;10.1016/j.bbagen.2008.01.008
S6PGB;;;
S7PI;;;
SADT;;;
SADT2;;;
SALOR;;;
SAMAAT;;;
SAMAT;;;
SAMP1MET;;;
SARCOX;;;
SBP_1;;;
SBTD_D2;;;
SBTO;;Heuts DP, van Hellemond EW, Janssen DB, Fraaije MW.#2007#Discovery, characterization, and kinetic analysis of an alditol oxidase from Streptomyces coelicolor.#J Biol Chem.#282#20283-20291#;10.1074/jbc.M610849200
SCB11;;;
SCB12;;;
SCB13;;;
SCB14;;;
SCB15;;;
SCB21a;;;
SCB21b;;;
SCB22;;;
SCB23;;;
SCB24;;;
SCB25;;;
SCB31;;;
SCB32;;;
SCB33;;;
SCB34;;;
SCB35;;;
