Rxn,Rxn Name,Rxn KEGG ID,Reversibility in model,dG0_prime,delta_dG0_prime,dGm_prime,delta_dGm_prime
UGAH,Ureidoglycine aminohydrolase,R05554,reversible,-35.25778209999123,7.975229659006436,-52.372619634712265,7.975229659006436
UGLT,UDPglucose--hexose-1-phosphate uridylyltransferase,R00955,reversible,-2.8799996591314994,7.184509978852318,-2.8799996591314994,7.184509978852318
UGLYCH,Ureidoglycolate hydrolase,R00469,forward,-112.21692300264706,8.941376680019374,-146.44659807208913,8.941376680019374
UGMDDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",R04617,forward,-28.369405780227225,7.200901700791208,-28.369405780227225,7.200901700791208
UMPK,UMP kinase,R00158,reversible,-5.1442724601772625,3.2426851801760987,-5.1442724601772625,3.2426851801760987
UPP1S,uroporphyrinogen-III synthase,R03166,forward,-338.4799835297008,400000.0012887429,-338.4799835297008,400000.0012887429
UPP3MT,uroporphyrinogen methyltransferase,R03194,forward,166.87076218892992,223606.80090439037,166.87076218892992,223606.80090439037
UPP3S,uroporphyrinogen-III synthase,R03165,forward,-338.4799389628523,400000.0012887429,-338.4799389628523,400000.0012887429
UPPDC1,uroporphyrinogen decarboxylase (uroporphyrinogen III),R03197,forward,1107.7295142936537,8.420329905705545,1090.6146767589325,8.420329905705545
UPPDC2,Uroporphyrinogen decarboxylase,R04972,forward,1107.729217212684,8.420329905705545,1090.614379677963,8.420329905705545
UPPRT,uracil phosphoribosyltransferase,R00966,forward,-13.660039902874587,4.552581638826219,-13.660039902874587,4.552581638826219
URCN,urocanase,R02914,forward,-9.32807812179287,3.051919683519818,-9.32807812179287,3.051919683519818
UREA,urease,R00131,forward,-117.2927710857804,9.055638811516042,-134.40760862050143,9.055638811516042
URGLYUS,ureidoglycolate urea-lyase;ureidoglycolate lyase,R00776,forward,5.075848083133337,2.9827857893169405,-12.038989451587696,2.9827857893169405
URIH,Uridine hydrolase,R01080,forward,-12.565014986994058,2.5962308821697646,-29.67985252171509,2.5962308821697646
URIK1,uridine kinase,R00964,forward,-16.399690089393516,4.1740673238031825,-16.399690089393516,4.1740673238031825
URIK2,ADDED,R00968,forward,-13.929163537766726,4.379928776277673,-13.929163537766726,4.379928776277673
URO,urate:oxygen oxidoreductase,R02106,reversible,49.35797601794383,17.69886100577817,49.35797601794383,17.69886100577817
URO3MET,uroporphyrin-III (C2)-methyltransferase;uroporphyrinogen-III (C2)-methyltransferase;uroporphyrinogen-III C-methyltransferase;S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase,R07237,forward,43.827447448558644,141421.35749604617,43.827447448558644,141421.35749604617
VALDHr,"valine dehydrogenase (NAD, irreversible)",R01434,forward,41.085100910429645,7.825495850555248,23.970263375708612,7.825495850555248
VALTA,valine transaminase,R01214,forward,-3.1528804015539293,7.793543794496649,-3.1528804015539293,7.793543794496649
VALTRS,Valyl-tRNA synthetase,R03665,forward,-279.39903006341115,282842.7124993309,-279.39903006341115,282842.7124993309
VNTDM,vanillate:oxygen oxidoreductase (demethylating),R05274,forward,-350.82137878825745,8.299737024740615,-350.82137878825745,8.299737024740615
VOR1b,3-methyl-2-oxobutanoate dehydrogenase (lipoamide),R08566,forward,-56.06010114491893,13.333644978822328,-56.06010114491893,13.333644978822328
VOR2b,3-methyl-2-oxobutanoate dehydrogenase (lipoamide),R07160,forward,-56.813224949229394,12.865960500725127,-56.813224949229394,12.865960500725127
VOR3b,3-methyl-2-oxobutanoate dehydrogenase (lipoamide),R08567,forward,-56.830111382638066,12.865960500725127,-56.830111382638066,12.865960500725127
VPAMTr,valinemdashpyruvate aminotransferase,R01215,reversible,3.3765730381252297,7.804645062709497,3.3765730381252297,7.804645062709497
X5PL3E,L-xylulose 5-phosphate 3-epimerase,R03244,forward,-0.8110541705314063,7.301193996655884,-0.8110541705314063,7.301193996655884
XAND,xanthine dehydrogenase,R02103,forward,-21.784409299826848,4.35694490146979,-21.784409299826848,4.35694490146979
XPPT,Xanthine-guanine phosphoribosyltransferase,R02142,forward,-21.90964075918373,7.910478226038424,-21.90964075918373,7.910478226038424
XTSNH,Xanthosine hydrolase,R02143,forward,-2.187823979362207,3.7081461070543495,-19.30266151408324,3.7081461070543495
XYLI1,xylose isomerase,R01432,reversible,3.708114096524355,0.7449726598477249,3.708114096524355,0.7449726598477249
XYLI2,xylose isomerase,R00307,reversible,-0.09192433284897561,0.5453427363315667,-0.09192433284897561,0.5453427363315667
XYLK,xylulokinase,R01639,forward,-23.236491446067703,2.291584811694708,-23.236491446067703,2.291584811694708
XYLK2,L-xylulokinase,R01901,forward,-21.46649984098508,7.506508307682557,-21.46649984098508,7.506508307682557
XYLR2,D-iditol 2-dehydrogenase,R05831,forward,19.69112679262423,1.626676347879434,19.69112679262423,1.626676347879434
XYLR3,aldehyde reductase,R09477,reversible,-16.443004301183805,1.4230637136339537,-16.443004301183805,1.4230637136339537
XYLTD_D,D-xylulose reductase,R01896,forward,20.15111839770816,1.3057226413684888,20.15111839770816,1.3057226413684888
XYLTO,xylitol oxidase,R07152,forward,-96.87889659885934,10.656955974948254,-96.87889659885934,10.656955974948254
r0120,GTP cyclohydrolase I,R00428,forward,8.327091323099438,6.359630657850181,8.327091323099438,6.359630657850181
r0163,R00621,R00621,reversible,-35.19731822291607,7.733585728791037,-35.19731822291607,7.733585728791037
r0686,1-pyrroline-5-carboxylate dehydrogenase,R04445,forward,-191.73946514934806,4.517999093316851,-191.73946514934806,4.517999093316851
r0708,GTP cyclohydrolase I,R04639,forward,-63.392941279014394,6.412597861721849,-63.392941279014394,6.412597861721849
r0775,GTP cyclohydrolase I,R05046,forward,-31.589778292130376,100000.00054657513,-48.70461582685141,100000.00054657513
r0777,GTP cyclohydrolase I,R05048,forward,-5.766088668805423,1.2076554255723115,-5.766088668805423,1.2076554255723115
ATPS4r,ATP synthase (four protons for one ATP),R00086,reversible,26.392793497648427,0.6071670688297083,43.50763103236946,0.6071670688297083
CYTBD2,cytochrome oxidase bd (menaquinol-9: 2 protons),R09492,forward,-173.11980687574828,9.326077596786753,-156.00496934102725,9.326077596786753
NADH17b,NADH dehydrogenase (menaquinone-9 & 3 protons),R02163,forward,-48.64008544205353,5.552527678989209,-48.64008544205353,5.552527678989209
PPA_1,inorganic diphosphatase (one proton translocation),R00004,forward,1040.4399571112233,1.6563995770605855,1040.4399571112233,1.6563995770605855
THD2,NAD(P) transhydrogenase,R00112,forward,0.9893521623239394,0.3395535601688384,0.9893521623239394,0.3395535601688384
