"3OAS60","3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)","R04952","forward only","",""
"3OAS70","3-oxoacyl-[acyl-carrier-protein] synthase (n-C7:0)","","forward only","",""
"3OAS80","3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)","R04957","forward only","",""
"3OAS90","3-oxoacyl-[acyl-carrier-protein] synthase (n-C9:0)","","forward only","",""
"3OASai110","3-oxoacyl-[acyl-carrier-protein] synthase (ante-iso-C11:0)","","forward only","",""
"3OASai130","3-oxoacyl-[acyl-carrier-protein] synthase (ante-iso-C13:0)","","forward only","",""
"3OASai150","3-oxoacyl-[acyl-carrier-protein] synthase (ante-iso-C15:0)","","forward only","",""
"3OASai170","3-oxoacyl-[acyl-carrier-protein] synthase (ante-iso-C17:0)","","forward only","",""
"3OASai70","3-oxoacyl-[acyl-carrier-protein] synthase (ante-iso-C7:0)","","forward only","",""
"3OASai90","3-oxoacyl-[acyl-carrier-protein] synthase (ante-iso-C9:0)","","forward only","",""
"3OASi100","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C10:0)","","forward only","",""
"3OASi110","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C11:0)","","forward only","",""
"3OASi120","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C12:0)","","forward only","",""
"3OASi130","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C13:0)","","forward only","",""
"3OASi140","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C14:0)","","forward only","",""
"3OASi150","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C15:0)","","forward only","",""
"3OASi160","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C16:0)","","forward only","",""
"3OASi170","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C17:0)","","forward only","",""
"3OASi180","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C18:0)","","forward only","",""
"3OASi60","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C6:0)","","forward only","",""
"3OASi70","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C7:0)","","forward only","",""
"3OASi80","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C8:0)","","forward only","",""
"3OASi90","3-oxoacyl-[acyl-carrier-protein] synthase (iso-C9:0)","","forward only","",""
"ALAALAr","D-alanine-D-alanine ligase","R01150","forward only","-24.3 ± 8.1","reversible "
"ALAALAD","D-alanine-D-alanine dipeptidase","R07651","forward only","-19.2 ± 8.2","reversible "
"ALALAC","D-alanine-D-lactate ligase","R09588","forward only","-5.1 ± 7.4","reversible "
"EAR100x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0)","R04961","forward only","",""
"EAR100y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)","R04962","forward only","",""
"EAR110x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C11:0)","","forward only","",""
"EAR110y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C11:0)","","forward only","",""
"EAR120x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0)","R04724","forward only","",""
"EAR120y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0)","R04725","forward only","",""
"EAR121x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:1)","","forward only","",""
"EAR121y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1)","","forward only","",""
"EAR130x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C13:0)","","forward only","",""
"EAR130y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C13:0)","","forward only","",""
"EAR140x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0)","R04966","forward only","",""
"EAR140y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)","R04967","forward only","",""
"EAR141x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1)","","forward only","",""
"EAR141y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1)","","forward only","",""
"EAR150x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C15:0)","","forward only","",""
"EAR150y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C15:0)","","forward only","",""
"EAR160x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0)","R04969","forward only","",""
"EAR160y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)","R04970","forward only","",""
"EAR161x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1)","","forward only","",""
"EAR161y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:1)","","forward only","",""
"EAR170x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C17:0)","","forward only","",""
"EAR170y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C17:0)","","forward only","",""
"EAR180x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0)","R07765","forward only","",""
"EAR180y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0)","","forward only","",""
"EAR181x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1)","","forward only","",""
"EAR181y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1)","","forward only","",""
"EAR40x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)","R04429","forward only","",""
"EAR40y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)","R04430","forward only","",""
"EAR50x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C5:0)","","forward only","",""
"EAR50y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C5:0)","","forward only","",""
"EAR60x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)","R04955","forward only","",""
"EAR60y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0)","R04956","forward only","",""
"EAR70x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C7:0)","","forward only","",""
"EAR70y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C7:0)","","forward only","",""
"EAR80x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0)","R04958","forward only","",""
"EAR80y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)","R04959","forward only","",""
"EAR90x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C9:0)","","forward only","",""
"EAR90y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C9:0)","","forward only","",""
"EARai110x","enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C11:0)","","forward only","",""
"EARai110y","enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C11:0)","","forward only","",""
"EARai130x","enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C13:0)","","forward only","",""
"EARai130y","enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C13:0)","","forward only","",""
"EARai150x","enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C15:0)","","forward only","",""
"EARai150y","enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C15:0)","","forward only","",""
"EARai170x","enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C17:0)","","forward only","",""
"EARai170y","enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C17:0)","","forward only","",""
"EARai70x","enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C7:0)","","forward only","",""
"EARai70y","enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C7:0)","","forward only","",""
"EARai90x","enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C9:0)","","forward only","",""
"EARai90y","enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C9:0)","","forward only","",""
"EARi100x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C10:0)","","forward only","",""
"EARi100y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C10:0)","","forward only","",""
"EARi110x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C11:0)","","forward only","",""
"EARi110y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C11:0)","","forward only","",""
"EARi120x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C12:0)","","forward only","",""
"EARi120y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C12:0)","","forward only","",""
"EARi130x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C13:0)","","forward only","",""
"EARi130y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C13:0)","","forward only","",""
"EARi140x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C14:0)","","forward only","",""
"EARi140y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C14:0)","","forward only","",""
"EARi150x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C15:0)","","forward only","",""
"EARi150y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C15:0)","","forward only","",""
"EARi160x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C16:0)","","forward only","",""
"EARi160y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C16:0)","","forward only","",""
"EARi170x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C17:0)","","forward only","",""
"EARi170y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C17:0)","","forward only","",""
"EARi180x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C18:0)","","forward only","",""
"EARi180y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C18:0)","","forward only","",""
"EARi60x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C6:0)","","forward only","",""
"EARi60y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C6:0)","","forward only","",""
"EARi70x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C7:0)","","forward only","",""
"EARi70y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C7:0)","","forward only","",""
"EARi80x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C8:0)","","forward only","",""
"EARi80y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C8:0)","","forward only","",""
"EARi90x","enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C9:0)","","forward only","",""
"EARi90y","enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C9:0)","","forward only","",""
"ETHAAL","Ethanolamine ammonia-lyase","R00749","forward only","-53.4 ± 6.8",""
"FACOAE100","fatty-acid-CoA thioesterase (decanoate)","","forward only","",""
"FACOAE120","fatty-acid-CoA thioesterase (dodecanoate)","","forward only","",""
"FACOAE140","fatty-acid-CoA thioesterase (tetradecanoate)","","forward only","",""
"FACOAE141","fatty-acid-CoA thioesterase (tetradecenoate)","","forward only","",""
"FACOAE160","fatty-acid-CoA thioesterase (hexadecanoate)","R01274","forward only","-39.4 ± 12.4",""
"FACOAE161","fatty-acid-CoA thioesterase (hexadecenoate)","","forward only","",""
"FACOAE180","fatty-acid-CoA thioesterase (octadecanoate)","R08174","forward only","-42.1 ± 15.3",""
"FACOAE181","fatty-acid-CoA thioesterase (octadecenoate)","R08176","forward only","-42.1 ± 15.3",""
"FACOAE60","fatty-acid-CoA thioesterase (hexanoate)","","forward only","",""
"FACOAE80","fatty-acid-CoA thioesterase (octanoate)","","forward only","",""
"FACOAL100","fatty-acid-CoA ligase (decanoate)","","forward only","",""
"FACOAL120","fatty-acid-CoA ligase (dodecanoate)","","forward only","",""
"FACOAL140","fatty-acid-CoA ligase (tetradecanoate)","","forward only","",""
"FACOAL141","fatty-acid-CoA ligase (tetradecenoate)","","forward only","",""
"FACOAL160","fatty-acid-CoA ligase (hexadecanoate)","R01280","forward only","-12.2 ± 12.4","reversible "
"FACOAL161","fatty-acid-CoA ligase (hexadecenoate)","","forward only","",""
"FACOAL180","fatty-acid-CoA ligase (octadecanoate)","","forward only","",""
"FACOAL181","fatty-acid-CoA ligase (octadecenoate)","","forward only","",""
"FACOAL60","fatty-acid-CoA ligase (hexanoate)","","forward only","",""
"FACOAL80","fatty-acid-CoA ligase (octanoate)","","forward only","",""
"G1PACT","glucosamine-1-phosphate N-acetyltransferase","R05332","forward only","",""
"GALUi","UTP-glucose-1-phosphate uridylyltransferase (irreversible)","R00289","forward only","0.0 ± 1.1","reversible "
"GDPMNP","GDP-mannose phyrophosphatase","R00881","forward only","",""
"GF6PTA","glutamine-fructose-6-phosphate transaminase","R00768","forward only","-13.7 ± 4.4","reversible "
"GLUR","glutamate racemase","R00260","reversible","0.6 ± 4.3",""
"MAN1PT","mannose-1-phosphate guanylyltransferase","R00885","forward only","",""
"MI1PP","myo-inositol 1-phosphatase","R01185","forward only","-37.8 ± 9.8",""
"PAPPT3","phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)","R05630","forward only","2.7 ± 10.6","reversible "
"PGAMT","phosphoglucosamine mutase","R02060","reversible","",""
"T2DECAI","trans-2-decenoyl-ACP isomerase","","reversible","",""
"TDPDRE","dTDP-4-dehydrorhamnose 3,5-epimerase","R06514","forward only","",""
"TDPDRR","dTDP-4-dehydrorhamnose reductase","R02777","forward only","",""
"TDPGDH","dTDPglucose 4,6-dehydratase","R06513","forward only","-46.2 ± 5.9",""
"UAAGDS","UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase","R02788","forward only","",""
"UACMAMO","UDP-N-acetyl-D-mannosamine oxidoreductase","R03317","forward only","-17.0 ± 2.6","reversible "
"UAG2E","UDP-N-acetylglucosamine 2-epimerase","R00420","reversible","",""
"UAGCVT","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","R00660","forward only","",""
"UAGDP","UDP-N-acetylglucosamine diphosphorylase","R00416","forward only","",""
"UAGPT3","UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","R05032","forward only","",""
"UAMAGS","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase","R02783","forward only","-26.8 ± 6.2","reversible "
"UAMAS","UDP-N-acetylmuramoyl-L-alanine synthetase","R03193","forward only","-26.4 ± 4.3","reversible "
"UAPGR","UDP-N-acetylenolpyruvoylglucosamine reductase","R03192","forward only","-61.8 ± 2.5",""
"UDCPDP","undecaprenyl-diphosphatase","R05627","forward only","-43.9 ± 2.5",""
"UDPGD","UDPglucose 6-dehydrogenase","R00286","forward only","-12.9 ± 4.3","reversible "
"UGMDDS","UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase","R04617","forward only","",""
"ACONTa","aconitase (half-reaction A, Citrate hydro-lyase)","R01325","reversible","8.3 ± 2.2",""
"ACONTb","aconitase (half-reaction B, Isocitrate hydro-lyase)","R01900","reversible","0.7 ± 2.2",""
"AKGDH","2-Oxogluterate dehydrogenase","R08549","forward only","",""
"AKGDH2","2-Oxogluterate dehydrogenase (NADP via ferredoxin)","R00265","forward only","-26.2 ± 7.7","reversible "
"CITL","Citrate lyase","R00362","forward only","-12.5 ± 0.9 ","reversible "
"CS","citrate synthase","R00351","forward only","-34.6 ± 0.9",""
"FUM","fumarase","R01082","reversible","-3.5 ± 0.6",""
"ICDHyr","isocitrate dehydrogenase (NADP)","R00267","reversible","-10.7 ± 6.3",""
"MDH","malate dehydrogenase","R00342","reversible","30.3 ± 0.6","Revers only "
"SUCOAS","succinyl-CoA synthetase (ADP-forming)","R00405","reversible","-1.8 ± 2.6",""
"4HTHRS","4-Hydroxy-L-threonine synthase","R05086","forward only","-31.1 ± 2.4",""
"5DOAN","5-deoxyadenosine nuclosidase","","forward only","",""
"ACBIPGT","Adenosyl cobinamide phosphate guanyltransferase","R05222","forward only","",""
"ACPpds","acyl-carrier-protein phosphodiesterase","R01623","forward only","",""
"ACPpdsact","acyl-carrier-protein phosphodiesterase (actinorhodin)","R01623","forward only","",""
"ACPpdscda","acyl-carrier-protein phosphodiesterase (calcium-dependent antibiotics)","R01623","forward only","",""
"ACPpdsredL","acyl-carrier-protein phosphodiesterase (redL)","R01623","forward only","",""
"ACPpdsredN","acyl-carrier-protein phosphodiesterase (redN)","R01623","forward only","",""
"ACPpdsredQ","acyl-carrier-protein phosphodiesterase (redQ)","R01623","forward only","",""
"ACPS1","acyl-carrier protein synthase","R01625","forward only","",""
"ACPSact","acyl-carrier protein synthase (actinorhodin)","R01625","forward only","",""
"ACPScda","acyl-carrier protein synthase (calcium-dependent antibiotics)","R01625","forward only","",""
"ACPSredL","acyl-carrier protein synthase (redL)","R01625","forward only","",""
"ACPSredN","acyl-carrier protein synthase (redN)","R01625","forward only","",""
"ACPSredQ","acyl-carrier protein synthase (redQ)","R01625","forward only","",""
"ADCL","4-aminobenzoate synthase","R05553","forward only","",""
"ADCPS1","adenosylcobinamide-phosphate synthase","","forward only","",""
"ADCPS2","adenosylcobinamide-phosphate synthase","R06529","forward only","",""
"ADCS","4-amino-4-deoxychorismate synthase","R01716","forward only","-16.2 ± 6.0","reversible "
"ADCYRS","adenosylcobyric acid synthase (glutamine-hydrolysing)","R05225","forward only","",""
"ADOCBIK","Adenosyl cobinamide kinase","R05221","forward only","",""
"ADOCBLS","Adenosylcobalamin 5-phosphate synthase","R05223","forward only","",""
"AHMMPS","4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase","","forward only","",""
"AKP1","alkaline phosphatase (Dihydroneopterin)","R04620","forward only","-121.8 ± 7.8",""
"ALATA_D2","D-alanine transaminase","R01147","forward only","1.1 ± 4.3","reversible "
"ALATA_L2","alanine transaminase","","forward only","",""
"AMAOTr","adenosylmethionine-8-amino-7-oxononanoate transaminase","R03231","reversible","-0.6 ± 0.0",""
"AMMQLT9","S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 9)","R09736","forward only","",""
"AOXSr2","8-amino-7-oxononanoate synthase","R10124","forward only","",""
"APRAUR","5-amino-6-(5-phosphoribosylamino)uracil reductase","R03458","forward only","-27.5 ± 3.0","reversible "
"ASP1DC","aspartate 1-decarboxylase","R00489","forward only","-38.1 ± 11.8",""
"ASPO5","L-aspartate oxidase","","forward only","",""
"ASPO6","L-aspartate oxidase","R00481","forward only","-69.1 ± 9.4",""
"BACCL","biotin-[acetyl-CoA-carboxylase] ligase","R01074","forward only","",""
"BMOCOS","bis-molybdenum cofactor synthase","","forward only","",""
"BMOGDS1","bis-molybdopterin guanine dinucleotide synthase (single GDP)","","forward only","",""
"BMOGDS2","bis-molybdopterin guanine dinucleotide synthase","","forward only","",""
"BTS5","Biotin synthase","R01078","forward only","",""
"BWCOGDS1","tungsten bispterin guanine dinucleotide synthase (single GDP)","","forward only","",""
"BWCOGDS2","tungsten bispterin guanine dinucleotide synthase","","forward only","",""
"BWCOS","tungsten bispterin cofactor synthase","","forward only","",""
"CBIAT","Cobinamide adenyltransferase","R07268","reversible","",""
"CBLAT","cob(I)alamin adenosyltransferase","R01492","reversible","",""
"CDPMEK","4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase","R05634","forward only","",""
"CIGAMS","cys-1L-myo-inositol 2-deoxy-D-glucopyranoside synthase","R09591","forward only","",""
"COCHL","cobaltochelatase","R05227","forward only","",""
"CPC2MT","cobalt-precorrin-2 C20-methyltransferase","R05808","forward only","",""
"CPC3MT","cobalt-precorrin-3B C17-methyltransferase","R05809","forward only","",""
"CPC6R","cobalt-precorrin-6A reductase","","forward only","",""
"CPC8MM","cobalt-precorrin-8X methylmutase","R05814","reversible","",""
"CPMPS","cyclic pyranopterin monophosphate synthase","","forward only","",""
"CPPPGO2","Oxygen Independent coproporphyrinogen-III oxidase","R06895","forward only","",""
